635;к;к;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#172.555#172.964
636;концу;конец;NOUN;_;Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#172.964#173.373
637;советской;советский;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#173.373#173.782
638;власти;власть;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#173.782#174.191
639;были;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#174.191#174.6
640;частью;часть;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#174.6#175.009
641;властвующуей;властвующуя;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#175.009#175.418
642;элиты;элита;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#175.418#175.827
643;во;в;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#175.827#176.236
644;многом;многое;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#176.236#176.645
645;сохранились;сохраниться;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@emsh1978f-words#@emsh1978f#176.645#177.054
646;и;и;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#177.054#177.463
647;многое;многое;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#177.463#177.872
648;передали;передать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#177.872#178.281
649;по;по;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#178.281#178.69
650;наследству;наследство;NOUN;_;Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#178.69#179.105
651;то;тот;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#179.263#179.589
652;што;что;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#179.589#179.915
653;нами;мы;PRON;_;Case=Ins|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#179.915#180.241
654;правят;править;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#180.241#180.567
655;члены;член;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#180.567#180.893
656;кпсс;кпсс;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#180.893#181.219
657;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#181.219#181.545
658;все;весь;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#181.545#181.871
659;уже;уже;AVD;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#181.871#182.2
660;...;...;PUNCT;_;_;_;_;_;@emsh1978f-words#@emsh1978f#181.871#182.2
661;об;о;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#182.547#182.852
662;этом;это;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#182.852#183.157
663;все;все;PRON;_;Animacy=Anim|Case=Nom|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#183.157#183.462
664;давно;давно;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#183.462#183.767
665;уже;уже;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#183.767#184.072
666;догадались;догадаться;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@emsh1978f-words#@emsh1978f#184.072#184.377
667;приблизительно;приблизительно;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#184.377#184.682
668;да;да;INTJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#184.682#184.989
669;?;?;PUNCT;_;_;_;_;_;@emsh1978f-words#@emsh1978f#184.682#184.989
670;значит;значить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#185.221#185.696
671;те;тот;DET;_;Case=Acc|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#185.696#186.171
672;кому;кто;PRON;_;Case=Dat;_;_;_;@emsh1978f-words#@emsh1978f#186.171#186.646
673;было;быть;AUX;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#186.646#187.121
674;40;40;NUM;_;_;_;_;_;@emsh1978f-words#@emsh1978f#187.121#187.596
675;вот;вот;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#187.596#188.071
676;эти;этот;DET;_;Case=Nom|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#188.071#188.546
677;вот;вот;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#188.546#189.021
678;нынешние;нынешний;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#189.021#189.496
679;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#189.496#189.971
680;как;как;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#189.971#190.446
681;раз;раз;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#190.446#190.921
682;так;так;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#190.921#191.396
683;сказать;сказать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#191.396#191.871
684;шестидесятилетние;шестидесятилетний;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#191.871#192.346
685;плюс;плюс;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#192.346#192.821
686;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@emsh1978f-words#@emsh1978f#193.021#193.411
687;вот;вот;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#193.411#193.801
688;кто;кто;PRON;_;Case=Nom;_;_;_;@emsh1978f-words#@emsh1978f#193.801#194.191
689;попал;попасть;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#194.191#194.581
690;тот;тот;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#194.581#194.971
691;уже;уже;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#194.971#195.361
692;и;и;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#195.361#195.751
693;сидит;сидеть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#195.751#196.147
694;значит;значить;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#196.642#196.998
695;в;в;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#196.998#197.354
696;публичной;публичный;ADJ;_;Case=Loc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#197.354#197.71
697;сфере;сфера;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#197.71#198.066
698;те;тот;DET;_;Case=Nom|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#198.066#198.422
699;люди;человек;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#198.422#198.778
700;которые;который;PRON;_;Case=Acc;_;_;_;@emsh1978f-words#@emsh1978f#198.778#199.134
701;мозолят;мозолить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#199.134#199.49
702;глаза;глаз;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#199.49#199.846
703;публике;публика;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#199.846#200.202
704;уже;уже;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#200.202#200.558
705;25;25;NUM;_;_;_;_;_;@emsh1978f-words#@emsh1978f#200.558#200.914
706;лет;год;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#200.914#201.27
707;продолжают;продолжать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#201.27#201.626
708;мозолить;мозолить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#201.626#201.982
709;значит;значит;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#201.982#202.338
710;и;и;CCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#202.338#202.694
711;их;они;PRON;_;Case=Acc|Number=Plur|Person=3;_;_;_;@emsh1978f-words#@emsh1978f#202.694#203.05
712;пока;пока;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#203.05#203.406
713;смерть;смерть;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#203.406#203.762
714;их;они;PRON;_;Case=Gen|Number=Plur|Person=3;_;_;_;@emsh1978f-words#@emsh1978f#203.762#204.118
715;не;не;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#204.118#204.474
716;разлучит;разлучить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#204.474#204.831
717;в;в;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#205.347#205.582
718;этом;этот;DET;_;Case=Loc|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#205.582#205.817
719;смысле;смысл;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#205.817#206.052
720;у;у;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#206.052#206.287
721;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#206.287#206.522
722;не;не;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#206.522#206.757
723;в;в;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#206.757#206.992
724;том;то;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#206.992#207.227
725;проблема;проблема;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#207.227#207.462
726;што;что;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#207.462#207.697
727;у;у;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#207.697#207.932
728;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#207.932#208.167
729;какие-то;какой-то;DET;_;Case=Nom|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#208.167#208.402
730;старцы;старец;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#208.402#208.637
731;окопались;окопаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@emsh1978f-words#@emsh1978f#208.637#208.872
732;у;у;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#208.872#209.107
733;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#209.107#209.342
734;проблема;проблема;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#209.342#209.577
735;в;в;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#209.577#209.812
736;том;тот;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#209.812#210.047
737;што;что;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#210.047#210.282
738;у;у;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#210.282#210.517
739;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#210.517#210.752
740;вообще;вообще;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#210.752#210.987
741;страшно;страшно;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#210.987#211.222
742;низкоконкурентная;низкоконкурентный;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#211.222#211.457
743;среда;среда;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#211.457#211.715
744;и;и;CCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#212.221#212.389
745;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#212.389#212.557
746;везде;везде;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#212.557#212.726
747;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#213.41#213.711
748;себя;себя;PRON;_;Case=Acc;_;_;_;@emsh1978f-words#@emsh1978f#213.711#214.012
749;воспринимаем;воспринимать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#214.012#214.313
750;как;как;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#214.313#214.614
751;такой;такой;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#214.614#214.915
752;социум;социум;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#214.915#215.216
753;как;как;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#215.216#215.517
754;такой;такой;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#215.517#215.818
755;социум;социум;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#215.818#216.119
756;понимаете;понимать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#216.119#216.42
757;ли;ли;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#216.42#216.721
758;полной;полный;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#216.721#217.022
759;нестабильности;нестабильность;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#217.022#217.326
760;в;в;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#217.631#217.908
761;котором;который;PRON;_;Case=Loc;_;_;_;@emsh1978f-words#@emsh1978f#217.908#218.185
762;всё;все;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#218.185#218.462
763;так;так;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#218.462#218.739
764;быстро;быстро;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#218.739#219.016
765;меняется;меняться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@emsh1978f-words#@emsh1978f#219.016#219.293
766;всё;все;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#219.293#219.57
767;такое;такой;DET;_;Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#219.57#219.847
768;внезапное;внезапный;ADJ;_;Case=Nom|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#219.847#220.126
769;а;о;CCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#222.547#222.913
770;на;на;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#222.913#223.279
771;самом;самый;ADJ;_;Case=Loc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#223.279#223.645
772;деле;дело;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#223.645#224.011
773;у;у;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#224.011#224.377
774;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#224.377#224.743
775;действительно;действительно;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#224.743#225.115
776;кто;кто;PRON;_;Case=Nom;_;_;_;@emsh1978f-words#@emsh1978f#225.115#225.341
777;попал;попасть;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#225.341#225.567
778;тот;тот;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#225.567#225.793
779;на;на;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#225.793#226.019
780;этом;этот;DET;_;Case=Loc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#226.019#226.245
781;месте;место;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#226.245#226.471
782;и;и;CCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#226.471#226.697
783;сидит;сидеть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#226.697#226.923
784;как;как;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#226.923#227.149
785;у;у;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#227.149#227.375
786;Гоголя;Гоголь;PROPN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#227.375#227.601
787;скорее;скорее;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#227.601#227.827
788;место;место;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#227.827#228.053
789;затрещит;затрещить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#228.053#228.279
790;и;и;CCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#228.279#228.505
791;прогнётся;прогнуться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid;_;_;_;@emsh1978f-words#@emsh1978f#228.505#228.731
792;под;под;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#228.731#228.957
793;ним;он;PRON;_;Case=Ins|Gender=Masc|Number=Sing|Person=3;_;_;_;@emsh1978f-words#@emsh1978f#228.957#229.183
794;чем;чем;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#229.183#229.409
795;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@emsh1978f-words#@emsh1978f#229.409#229.635
796;с;с;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#229.635#229.861
797;него;он;PRON;_;Case=Gen|Gender=Masc|Number=Sing|Person=3;_;_;_;@emsh1978f-words#@emsh1978f#229.861#230.087
798;слезет;лезть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#230.087#230.315
799;в;в;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#230.526#230.723
800;этом;это;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#230.723#230.92
801;у;у;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#230.92#231.117
802;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#231.117#231.314
803;с;с;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#231.314#231.511
804;вами;вы;PRON;_;Case=Ins|Number=Plur|Person=2;_;_;_;@emsh1978f-words#@emsh1978f#231.511#231.708
805;проблема;проблема;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#231.708#231.905
806;ну;ну;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#239.378#239.62
807;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#239.62#239.862
808;не;не;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#239.862#240.104
809;сознательная;сознательный;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#240.104#240.346
810;политика;политика;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#240.346#240.588
811;это;этот;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#240.588#240.83
812;инстинкт;инстинкт;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#240.83#241.072
813;самосохранения;самосохранение;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#241.072#241.314
814;на;на;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#241.314#241.556
815;политику;политика;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#241.556#241.798
816;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#241.798#242.04
817;не;не;PART;_;_;_;_;_;@emsh1978f-words#@emsh1978f#242.04#242.282
818;тянет;тянуть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#242.282#242.536
819;ещё;еще;ADV;_;Degree=Pos;_;_;_;@emsh1978f-words#@emsh1978f#243.052#243.283
820;раз;раз;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#243.283#243.514
821;вам;вы;PRON;_;Case=Dat|Number=Plur|Person=2;_;_;_;@emsh1978f-words#@emsh1978f#243.514#243.745
822;скажу;сказать;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#243.745#243.976
823;если;если;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#243.976#244.207
824;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@emsh1978f-words#@emsh1978f#244.207#244.438
825;спросите;спросить;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#244.438#244.669
826;какова;каков;ADJ;_;Degree=Pos|Gender=Fem|Number=Sing|Variant=Short;_;_;_;@emsh1978f-words#@emsh1978f#244.669#244.9
827;их;их;DET;_;_;_;_;_;@emsh1978f-words#@emsh1978f#244.9#245.131
828;сознательная;сознательный;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#245.131#245.362
829;политика;политика;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#245.362#245.593
830;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@emsh1978f-words#@emsh1978f#245.593#245.824
831;вам;вы;PRON;_;Case=Dat|Number=Plur|Person=2;_;_;_;@emsh1978f-words#@emsh1978f#245.824#246.055
832;скажут;сказать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#246.055#246.286
833;што;что;SCONJ;_;_;_;_;_;@emsh1978f-words#@emsh1978f#246.286#246.517
834;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@emsh1978f-words#@emsh1978f#246.517#246.748
835;выращиваем;выращивать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#246.748#246.989
836;следующее;следующий;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#247.41#247.736
837;поколение;поколение;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@emsh1978f-words#@emsh1978f#247.736#248.062
838;тех;тот;DET;_;Case=Gen|Number=Plur;_;_;_;@emsh1978f-words#@emsh1978f#248.062#248.389
839;которые;который;PRON;_;Case=Acc;_;_;_;@emsh1978f-words#@emsh1978f#248.41#248.761
840;примут;принять;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@emsh1978f-words#@emsh1978f#248.761#249.112
841;после;после;ADP;_;_;_;_;_;@emsh1978f-words#@emsh1978f#249.112#249.463
